Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Latitude,Longitude,Airport.Code,Airport.Name,Injury.Severity,Aircraft.damage,Aircraft.Category,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,FAR.Description,Schedule,Purpose.of.flight,Air.carrier,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Publication.Date,Make_Model
20001208X09070,Accident,LAX98LA027,1997-10-31,"SANTA ROSA, CA",United States,,,,,Non-Fatal,Substantial,,N1655H,Piper,PA-32R-300,No,1.0,Reciprocating,,NSCH,Unknown,(dba: On Demand Cargo Carrier),0.0,0.0,0.0,1.0,VMC,Approach,Probable Cause,21-06-2000,Piper PA-32R-300
20001208X09218,Accident,MIA98LA019,1997-11-02,"FORT LAUDERDALE, FL",United States,,,FLL,FT LAUDERDALE-HOLLYWOOD,Non-Fatal,Destroyed,,N69312,Cessna,402B,No,2.0,Reciprocating,,NSCH,Unknown,Air Flight,0.0,0.0,0.0,7.0,VMC,Approach,Probable Cause,10-04-1998,Cessna 402B
20001208X09235,Accident,NYC98LA028,1997-11-13,"WHEELING, WV",United States,,,HLG,WHEELING,Non-Fatal,Substantial,,N80GP,Beech,65-A90,No,2.0,Turbo Prop,,NSCH,Unknown,Skyward Aviation,0.0,0.0,0.0,5.0,IMC,Landing,Probable Cause,10-11-1998,Beech 65-A90
20001208X09216,Incident,MIA98IA035,1997-11-20,"MIAMI, FL",United States,,,MIA,MIAMI INTERNATIONAL,Incident,Minor,,N55FB,Douglas,DC-8F-55,No,4.0,Turbo Fan,,NSCH,Unknown,"Fine Air Services, Inc.",0.0,0.0,0.0,3.0,VMC,Standing,Probable Cause,28-02-2000,Douglas DC-8F-55
20001208X09251,Accident,ANC98LA012,1997-12-15,"ALAKANUK, AK",United States,,,AUK,ALAKANUK,Non-Fatal,Substantial,,N707FY,Cessna,207,No,1.0,Reciprocating,,NSCH,Unknown,(dba: Camai Air),0.0,0.0,0.0,1.0,VMC,Approach,Probable Cause,06-11-1998,Cessna 207
20001208X09368,Accident,NYC98LA050,1997-12-23,"WINDSOR LOCKS, CT",United States,,,BDL,BRADLEY INTL,Non-Fatal,Substantial,,N140ZV,Beech,1900D,No,2.0,Turbo Prop,,SCHD,Unknown,(dba: Usairways Express),0.0,0.0,0.0,5.0,IMC,Taxi,Probable Cause,01-12-1999,Beech 1900D
20001208X09314,Accident,FTW98LA080A,1997-12-29,"DFW AIRPORT, TX",United States,,,DFW,DFW INTERNATIONAL,Non-Fatal,Minor,,N4980V,Beech,E18S,No,2.0,Reciprocating,,NSCH,Unknown,(dba: Springdale Air Service),0.0,0.0,0.0,2.0,VMC,Taxi,Probable Cause,30-10-1998,Beech E18S
20001208X09314,Accident,FTW98LA080B,1997-12-29,"DFW AIRPORT, TX",United States,,,DFW,DFW INTERNATIONAL,Non-Fatal,Substantial,,N2069C,Beech,E18S,No,2.0,Reciprocating,,NSCH,Unknown,(dba: Springdale Air Service),0.0,0.0,0.0,2.0,VMC,Standing,Probable Cause,30-10-1998,Beech E18S
20001211X09462,Accident,LAX98LA070,1998-01-08,"PHOENIX, AZ",United States,,,KPHX,SKY HARBOR INTERNATIONAL,Non-Fatal,Substantial,,N752JX,British Aerospace,JETSTREAM 3101,No,2.0,Turbo Prop,,NSCH,Unknown,Native American Air Ambualnce,0.0,0.0,0.0,4.0,VMC,Taxi,Probable Cause,15-02-2001,British Aerospace JETSTREAM 3101
20001211X09454,Accident,IAD98LA023,1998-01-20,"SARANAC LAKE, NY",United States,,,SLK,SARANAC LAKE ADIRONDACK,Non-Fatal,Substantial,,N854CA,Beech,1900D,No,2.0,Turbo Prop,,SCHD,Unknown,(dba: Commutair),0.0,0.0,0.0,12.0,IMC,Landing,Probable Cause,22-06-2000,Beech 1900D
20001211X09409,Accident,CHI98LA084,1998-01-20,"GRAND ISLAND, NE",United States,,,GRI,CENTRAL NEBRASKA REGIONAL,Non-Fatal,Substantial,,N738FX,Cessna,208B,No,1.0,Turbo Prop,,NSCH,Unknown,"Baron Aviation Services, Inc. (dba: Federal Express)",0.0,0.0,0.0,1.0,IMC,Landing,Probable Cause,04-05-1998,Cessna 208B
20001211X09539,Incident,FTW98IA130,1998-02-22,"LAWTON, OK",United States,,,LAW,LAWTON-FORT SILL REGIONAL,Incident,Minor,,N396AE,Saab-scania Ab (saab),340B,No,2.0,Turbo Prop,,SCHD,Unknown,Simmons Airlines (dba: American Eagle),0.0,0.0,0.0,6.0,VMC,Cruise,Probable Cause,17-05-2001,Saab-scania Ab (saab) 340B
20001211X09672,Accident,FTW98LA149,1998-03-11,"TYLER, TX",United States,,,TYR,TYLER POUNDS FIELD,Non-Fatal,Substantial,,N730C,Fairchild,SA227-AC,No,2.0,Turbo Prop,,SCHD,Unknown,Austin Express,0.0,0.0,0.0,3.0,VMC,Taxi,Probable Cause,15-02-2001,Fairchild SA227-AC
20001211X09721,Accident,LAX98LA124,1998-03-19,"FALLON, NV",United States,,,,PRIVATE STRIP,Non-Fatal,Substantial,,N8274M,Cessna,210K,No,1.0,Reciprocating,,NSCH,Unknown,Fallon Airmotive Inc.,0.0,0.0,0.0,4.0,VMC,Takeoff,Probable Cause,22-06-2000,Cessna 210K
20001211X09645,Accident,CHI98LA113,1998-03-26,"SIOUX FALLS, SD",United States,,,FSD,JOE FOSS FIELD,Non-Fatal,Substantial,,N3700G,Cessna,310R,No,2.0,Reciprocating,,NSCH,Unknown,Airnet Systems,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,30-10-1998,Cessna 310R
20001211X09790,Accident,ANC98LA034,1998-04-03,"COLDFOOT, AK",United States,,,,,Non-Fatal,Substantial,,N1205F,Cessna,185F,No,1.0,Reciprocating,,NSCH,Unknown,North Quest Aviation,0.0,0.0,0.0,3.0,VMC,Taxi,Probable Cause,15-02-2001,Cessna 185F
20001211X09793,Accident,ANC98LA038,1998-04-15,"DUTCH HARBOR, AK",United States,,,,,Non-Fatal,Substantial,,N22932,Grumman,G-21,No,2.0,Reciprocating,,SCHD,Unknown,(dba: Penair),0.0,0.0,0.0,9.0,VMC,Landing,Probable Cause,28-09-1999,Grumman G-21
20001211X09864,Accident,FTW98LA187,1998-04-17,"CAMERON, LA",United States,,,,,Non-Fatal,Substantial,,N59604,Bell,206B,No,1.0,Turbo Shaft,,NSCH,Unknown,(dba: Houston Helicopters),0.0,0.0,0.0,5.0,VMC,Approach,Probable Cause,15-04-1999,Bell 206B
20001211X09893,Accident,LAX98LA140,1998-04-20,"LOS ANGELES, CA",United States,,,,,Non-Fatal,Substantial,,N87WC,Bell,206L-1,No,1.0,Turbo Shaft,,NSCH,Unknown,Helinet,0.0,0.0,0.0,2.0,VMC,Approach,Probable Cause,22-02-2001,Bell 206L-1
20001211X10058,Accident,FTW98LA201,1998-05-01,"GREYBULL, WY",United States,,,GEY,SOUTH BIG HORN COUNTY,Non-Fatal,Substantial,,N3316Q,Cessna,320D,No,2.0,Reciprocating,,NSCH,Unknown,(dba: Star West Aviation),0.0,0.0,0.0,5.0,VMC,Taxi,Probable Cause,28-01-2000,Cessna 320D
20001211X10175,Incident,NYC98IA106,1998-05-04,"SYRACUSE, NY",United States,,,SYR,SYRACUSE HANCOCK INT'L,Incident,Minor,,N832CA,Beech,1900D,No,2.0,Turbo Prop,,SCHD,Unknown,(dba: Us Airways Express),0.0,0.0,0.0,14.0,VMC,Takeoff,Probable Cause,31-03-2000,Beech 1900D
20001211X09993,Accident,ATL98LA078,1998-05-23,"ORLANDO, FL",United States,,,ORL,ORLANDO EXECUTIVE AIRPORT,Non-Fatal,Substantial,,N100DL,Learjet,24-B,No,2.0,Turbo Jet,,NSCH,Unknown,Panther Aviation,0.0,0.0,0.0,6.0,VMC,Landing,Probable Cause,02-07-1999,Learjet 24-B
20001211X09979,Accident,ANC98LA059,1998-05-29,"BETHEL, AK",United States,,,,,Non-Fatal,Substantial,,N9956M,Cessna,207,No,1.0,Reciprocating,,NSCH,Unknown,(dba: Ats),0.0,0.0,0.0,1.0,VMC,Climb,Probable Cause,15-02-2001,Cessna 207
20001211X10206,Accident,ANC98LA067,1998-06-09,"CHICKALOON, AK",United States,,,,,Non-Fatal,Substantial,,N9855X,Cessna,185,No,1.0,Reciprocating,,NSCH,Unknown,"Hudson Air Service, Inc. (dba: Hudson Air Service)",0.0,0.0,0.0,2.0,VMC,Approach,Probable Cause,17-11-1999,Cessna 185
20001211X10200,Accident,ANC98FA069,1998-06-09,"JUNEAU, AK",United States,,,,,Non-Fatal,Substantial,,N96AK,Cessna,207A,No,1.0,Reciprocating,,SCHD,Unknown,(dba: Wings Of Alaska),0.0,0.0,0.0,5.0,VMC,Climb,Probable Cause,30-03-2000,Cessna 207A
20001211X10212,Accident,ANC98LA074,1998-06-16,"TALKEETNA, AK",United States,,,,,Non-Fatal,Substantial,,N185DG,Cessna,A185F,No,1.0,Reciprocating,,NSCH,Unknown,"Douglas Geeting Aviation, Inc.",0.0,0.0,0.0,3.0,VMC,Takeoff,Probable Cause,15-02-2001,Cessna A185F
20001211X10216,Accident,ANC98LA078,1998-06-19,"HOLY CROSS, AK",United States,,,,,Non-Fatal,Substantial,,N1673U,Cessna,207,No,1.0,Reciprocating,,NSCH,Unknown,Inland Aviation Services Inc.,0.0,0.0,0.0,4.0,VMC,Cruise,Probable Cause,02-07-1999,Cessna 207
20001211X10443,Incident,ANC98IA096,1998-07-05,"HOMER, AK",United States,,,HOM,HOMER,Incident,Minor,,N3347L,Cessna,185,No,1.0,Reciprocating,,NSCH,Unknown,"(dba: Smokey Bay Air, Inc.)",0.0,0.0,0.0,3.0,VMC,Taxi,Probable Cause,28-09-1999,Cessna 185
20001211X10696,Incident,SEA98IA141,1998-07-18,"SEATTLE, WA",United States,,,SEA,SEATTLE-TACOMA INTL,Incident,Minor,,N921R,Mcdonnell Douglas,DC-8-63F,No,4.0,Turbo Jet,,NSCH,Unknown,Emery Worldwide Airlines,0.0,0.0,0.0,5.0,IMC,Landing,Probable Cause,19-04-2001,Mcdonnell Douglas DC-8-63F
20001211X10460,Accident,ANC98LA109,1998-07-25,"SKWENTNA, AK",United States,,,,,Non-Fatal,Substantial,,N8622U,Enstrom,F-28F,No,1.0,Reciprocating,,NSCH,Unknown,(dba: Talaheim Lodge & Air Service),0.0,0.0,0.0,2.0,VMC,Maneuvering,Probable Cause,30-03-2000,Enstrom F-28F
20001211X10601,Accident,FTW98LA353,1998-07-27,"TELLURIDE, CO",United States,,,TEX,TELLURIDE REGIONAL,Non-Fatal,Substantial,,N449YV,De Havilland,DH-8-202,No,2.0,Turbo Prop,,SCHD,Unknown,"Mesa Air Group, Inc. (dba: America West)",0.0,0.0,0.0,27.0,VMC,Other,Probable Cause,11-02-2000,De Havilland DH-8-202
20001211X10845,Accident,FTW98LA349,1998-08-07,"ALBUQUERQUE, NM",United States,,,,,Non-Fatal,Substantial,,N732RD,Cessna,210M,No,1.0,Reciprocating,,NSCH,Unknown,New Mexico Flying Service (dba: B & M Enterprises),0.0,0.0,0.0,1.0,VMC,Approach,Probable Cause,15-02-2001,Cessna 210M
20001211X10971,Accident,ANC98LA138,1998-09-02,"DILLINGHAM, AK",United States,,,,,Non-Fatal,Substantial,,N139F,Grumman,G-44,No,2.0,Reciprocating,,NSCH,Unknown,"Fresh Water Adventures (dba: Fresh Water Adventures, Inc.)",0.0,0.0,0.0,3.0,VMC,Maneuvering,Probable Cause,30-03-2000,Grumman G-44
20001211X10982,Accident,ANC98LA150,1998-09-10,"HUGHES, AK",United States,,,PAIM,INDIAN MOUNTAIN LLRS,Non-Fatal,Substantial,,N7380U,Cessna,207A,No,1.0,Reciprocating,,NSCH,Unknown,Warbelow's Air Ventures Inc.,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,30-03-2000,Cessna 207A
20001211X10981,Accident,ANC98LA149,1998-09-13,"SLEETMUTE, AK",United States,,,AK64,TAYLOR MOUNTAIN MINE,Non-Fatal,Substantial,,N1754U,Cessna,207,No,1.0,Reciprocating,,NSCH,Unknown,Inland Aviation Services Inc.,0.0,0.0,0.0,4.0,VMC,Takeoff,Probable Cause,16-02-2001,Cessna 207
20001211X11007,Accident,ATL98LA130,1998-09-25,"ORLANDO, FL",United States,,,ORL,ORLANDO EXECUTIVE AIRPORT,Non-Fatal,Substantial,,N300EW,Cessna,210L,No,1.0,Reciprocating,,NSCH,Unknown,Flight Express,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,19-05-1999,Cessna 210L
20001211X11191,Accident,ANC99LA006,1998-10-16,"ENGLISH BAY, AK",United States,,,KEB,ENGLISH BAY,Non-Fatal,Substantial,,N6522T,Britten-norman,BN-2A,No,2.0,Reciprocating,,NSCH,Unknown,(dba: Homer Air Service),0.0,0.0,0.0,8.0,VMC,Takeoff,Probable Cause,16-02-2001,Britten-norman BN-2A
20001211X11294,Accident,LAX99LA016,1998-10-26,"LAHAINA, HI",United States,,,JHM,KAPALUA,Non-Fatal,Substantial,,N860FE,Cessna,208B,No,1.0,Turbo Prop,,NSCH,Unknown,"Corporate Air, Inc.",0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,20-04-2000,Cessna 208B
20001211X11362,Incident,ATL99IA015,1998-11-08,"ATLANTA, GA",United States,,,ATL,HARTSFIELD ATLANTA INT'L,Incident,Minor,,N811DE,Mcdonnell Douglas,MD-11,No,3.0,Turbo Fan,,SCHD,Unknown,Delta Air Lines Inc.,0.0,0.0,0.0,4.0,UNK,Standing,Probable Cause,14-08-2001,Mcdonnell Douglas MD-11
20001211X11501,Accident,SEA99LA016,1998-11-29,"IDAHO CITY, ID",United States,,,,,Non-Fatal,Substantial,,N977LF,Mcdonnell Douglas,MD-900,No,2.0,Turbo Shaft,,NSCH,Unknown,"Idaho Helicopters, Inc.",0.0,0.0,0.0,4.0,VMC,Climb,Probable Cause,11-01-2000,Mcdonnell Douglas MD-900
20001211X11506,Accident,ANC99LA015,1998-12-04,"NONDALTON, AK",United States,,,,,Non-Fatal,Substantial,,N36755,Stinson,10A,No,1.0,Reciprocating,,NSCH,Unknown,Lake Clark Air Inc.,0.0,0.0,0.0,2.0,VMC,Cruise,Probable Cause,16-02-2001,Stinson 10A
20001211X11573,Accident,LAX99FA051,1998-12-17,"LOS ANGELES, CA",United States,33.948611,-118.413611,LAX,Los Angeles International,Non-Fatal,Substantial,,N554CL,Learjet,55B,No,2.0,Turbo Fan,,NSCH,Unknown,Clay Lacy (dba: Clay Lacy Aviation),0.0,0.0,0.0,7.0,VMC,Cruise,Probable Cause,25-11-2003,Learjet 55B
20001211X11530,Accident,CHI99LA055,1998-12-17,"TRAVERSE CITY, MI",United States,,,TVC,CHERRY CAPITAL AIRPORT,Non-Fatal,Substantial,,N47AE,Aerospatiale,ATR-42-300,No,2.0,Turbo Prop,,SCHD,Unknown,American Eagle Airlines Inc (dba: American Eagle),0.0,0.0,0.0,43.0,IMC,Landing,Probable Cause,09-05-2001,Aerospatiale ATR-42-300
20001204X00066,Accident,IAD99LA027,1999-01-14,"YOUNGSTOWN, OH",United States,,,YNG,WARREN REGIONAL AIRPORT,Non-Fatal,Substantial,,N882BB,Cessna,421B,No,2.0,Reciprocating,,NSCH,Unknown,"Hawkeye Charter Service, Inc",0.0,0.0,0.0,5.0,IMC,Landing,Probable Cause,21-06-2000,Cessna 421B
20001204X00001,Incident,ANC99IA025,1999-01-19,"FAIRBANKS, AK",United States,,,FAI,FAIRBANKS INT'L AIRPORT,Incident,Minor,,N481EV,Boeing,747-100,No,4.0,Turbo Fan,,NSCH,Unknown,"Evergreen Int'l Airlines, Inc.",0.0,0.0,0.0,4.0,VMC,Landing,Probable Cause,21-06-2000,Boeing 747-100
20001205X00182,Incident,LAX99IA085,1999-02-01,"GRAND CANYON PK, AZ",United States,,,,,Incident,Minor,,N32GA,Aerospatiale,AS350B,No,1.0,Turbo Shaft,,NSCH,Unknown,"Silverado Helicopters, Inc. (dba: Heli Usa)",0.0,0.0,0.0,7.0,VMC,Descent,Probable Cause,18-01-2001,Aerospatiale AS350B
20001205X00148,Accident,DEN99LA036,1999-02-02,"CODY, WY",United States,,,COD,YELLOWSTONE REGIONAL,Non-Fatal,Substantial,,N980FE,Cessna,208B,No,1.0,Turbo Prop,,NSCH,Unknown,Corporate Air,0.0,0.0,0.0,1.0,VMC,Taxi,Probable Cause,18-04-2001,Cessna 208B
20001205X00131,Accident,CHI99LA085,1999-02-08,"MILWAUKEE, WI",United States,,,MKE,GENERAL MITCHEL INT'L,Non-Fatal,Substantial,,N148SK,Beech,1900D,No,2.0,Turbo Prop,,SCHD,Unknown,(dba: Skyway Airlines),0.0,0.0,0.0,14.0,IMC,Approach,Probable Cause,20-04-2001,Beech 1900D
20001205X00163,Accident,FTW99LA080,1999-02-13,"HOCKLEY, TX",United States,,,,,Non-Fatal,Substantial,,N220HH,Eurocopter,BK 117 B-1,No,2.0,Turbo Shaft,,NSCH,Unknown,Hermann Hospital Life Flight (dba: Hermann Life Flight),0.0,0.0,0.0,5.0,VMC,Takeoff,Probable Cause,25-04-2001,Eurocopter BK 117 B-1
20001205X00227,Incident,NYC99IA062,1999-02-16,"COLUMBUS, OH",United States,,,CMH,PORT COLUMBUS INTL ARPT,Incident,Minor,,N628AW,Airbus Industrie,A-320-231,No,2.0,Turbo Fan,,SCHD,Unknown,America West Airlines,0.0,0.0,0.0,31.0,VMC,Approach,Probable Cause,09-05-2001,Airbus Industrie A-320-231
20001205X00272,Accident,CHI99FA102,1999-03-04,"KANSAS CITY, MO",United States,,,MCI,KANSAS CITY INTERNATIONAL,Non-Fatal,Substantial,,N195US,Douglas,DC-9-15F,No,2.0,Turbo Jet,,NSCH,Unknown,"(dba: Usa Jet Airlines, Inc.)",0.0,0.0,0.0,2.0,VMC,Approach,Probable Cause,10-01-2001,Douglas DC-9-15F
20001205X00382,Accident,NYC99LA073,1999-03-09,"RICHMOND, VA",United States,,,RIC,RICHMOND INT. AIRPORT,Non-Fatal,Substantial,,N5454F,Piper,PA-32R-300,No,1.0,Reciprocating,,NSCH,Unknown,Ram Air Frieght (dba: Ram Air Frieght),0.0,0.0,0.0,1.0,IMC,Climb,Probable Cause,22-06-2000,Piper PA-32R-300
20001205X00309,Accident,DEN99LA054,1999-03-15,"BROOMFIELD, CO",United States,,,BJC,JEFFCO AIRPORT,Non-Fatal,Substantial,,N4127T,Cessna,320D,No,2.0,Reciprocating,,NSCH,Unknown,Star West Aviation,0.0,0.0,0.0,1.0,VMC,Cruise,Probable Cause,13-10-2000,Cessna 320D
20001205X00399,Accident,ANC99LA040,1999-04-01,"FAIRBANKS, AK",United States,,,,,Non-Fatal,Substantial,,N8367F,Robinson,R-22,No,1.0,Reciprocating,,NSCH,Unknown,Chena River Aviation,0.0,0.0,0.0,2.0,VMC,Maneuvering,Probable Cause,20-04-2000,Robinson R-22
20001205X00507,Accident,LAX99LA163,1999-04-23,"FITIUTA, AUSTRALIA",Australia,,,FAQ,FITIUTA AIRPORT,Non-Fatal,Substantial,,N719AS,De Havilland,DHC-6-200,No,2.0,Turbo Prop,,SCHD,Unknown,(dba: Samoa Air),0.0,0.0,0.0,14.0,VMC,Landing,Probable Cause,02-03-2001,De Havilland DHC-6-200
20001205X00413,Accident,ANC99LA057,1999-04-27,"HEALY, AK",United States,,,,DANIELS STRIP,Non-Fatal,Substantial,,N3125N,De Havilland,DHC-3,No,1.0,Reciprocating,,NSCH,Unknown,Forty Mile Air Ltd.,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,31-03-2000,De Havilland DHC-3
20001212X18677,Accident,ANC99LA064,1999-05-25,"ANCHORAGE, AK",United States,,,PANC,ANCHORAGE INTERNATIONAL,Non-Fatal,Substantial,,N72GC,De Havilland,DHC-6-300,No,2.0,Turbo Prop,,SCHD,Unknown,Era Aviation Inc.,0.0,0.0,0.0,4.0,VMC,Approach,Probable Cause,21-06-2000,De Havilland DHC-6-300
20001212X18908,Accident,ANC99LA068,1999-06-01,"GLENNALLEN, AK",United States,,,,,Non-Fatal,Substantial,,N1929T,Robinson,R22,No,1.0,Reciprocating,,NSCH,Unknown,(dba: Alaska Chopper),0.0,0.0,0.0,2.0,VMC,Takeoff,Probable Cause,22-06-2000,Robinson R22
20001212X19049,Accident,MIA99FA168,1999-06-08,"FORT LAUDERDALE, FL",United States,,,FLL,FORT LAUDERDALE-HOLLYWOOD,Non-Fatal,Substantial,,N440AB,Cessna,402C,No,2.0,Reciprocating,,NSCH,Unknown,"Air Sunshine, Inc.",0.0,0.0,0.0,10.0,IMC,Takeoff,Probable Cause,09-03-2001,Cessna 402C
20001212X18920,Accident,ANC99LA083,1999-06-29,"TALKEETNA, AK",United States,,,,,Non-Fatal,Substantial,,N126KT,Cessna,TU206,No,1.0,Reciprocating,,NSCH,Unknown,"K2 Adventures, Inc.",0.0,0.0,0.0,5.0,VMC,Cruise,Probable Cause,23-06-2000,Cessna TU206
20001212X19148,Accident,ANC99TA090,1999-07-08,"DEADHORSE, AK",United States,,,,,Non-Fatal,Substantial,,N47122,Bell,206B,No,1.0,Turbo Shaft,,NSCH,Unknown,U.s. Bureau Of Land Management,0.0,0.0,0.0,4.0,VMC,Standing,Probable Cause,30-11-2000,Bell 206B
20001212X19212,Accident,CHI99LA254,1999-07-23,"MINNEAPOLIS, MN",United States,,,MSP,MINNEAPOLIS ST. PAUL INTL,Non-Fatal,Substantial,,N621KE,Beech,G18S,No,2.0,Reciprocating,,NSCH,Unknown,May Air Express,0.0,0.0,0.0,1.0,VMC,Takeoff,Probable Cause,02-03-2001,Beech G18S
20001212X19480,Incident,DEN99IA136A,1999-08-05,"DENVER, CO",United States,,,DEN,DENVER INTERNATIONAL,Incident,Minor,,N101UX,Beech,1900D,No,2.0,Turbo Prop,,SCHD,Unknown,(dba: United Express),0.0,0.0,0.0,22.0,IMC,Taxi,Probable Cause,30-11-2000,Beech 1900D
20001212X19398,Accident,ANC99LA107A,1999-08-07,"KETCHIKAN, AK",United States,,,,,Non-Fatal,Substantial,,N288SA,De Havilland,DHC-6-300,No,2.0,Turbo Prop,,NSCH,Unknown,Seaborne Aviation Inc.,0.0,0.0,0.0,34.0,VMC,Standing,Probable Cause,05-12-2000,De Havilland DHC-6-300
20001212X19398,Accident,ANC99LA107B,1999-08-07,"KETCHIKAN, AK",United States,,,,,Non-Fatal,Minor,,N224SA,De Havilland,DHC-6-300,No,2.0,Turbo Prop,,NSCH,Unknown,Seaborne Aviation Inc.,0.0,0.0,0.0,34.0,VMC,Standing,Probable Cause,05-12-2000,De Havilland DHC-6-300
20001212X19649,Accident,SEA99LA137,1999-08-10,"COUNCIL, ID",United States,,,OR12,OXBOW AIRPORT,Non-Fatal,Substantial,,N7739K,Cessna,180J,No,1.0,Reciprocating,,NSCH,Unknown,Baker Aircraft Inc.,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,30-11-2000,Cessna 180J
20001212X19409,Accident,ANC99LA122,1999-08-20,"PORT ALSWORTH, AK",United States,,,,,Non-Fatal,Substantial,,N888KA,De Havilland,DHC-3T,No,1.0,Turbo Prop,,NSCH,Unknown,"Ketchum Air Service, Inc.",0.0,0.0,0.0,4.0,VMC,Takeoff,Probable Cause,23-06-2000,De Havilland DHC-3T
20001212X19565,Accident,LAX99LA282,1999-08-24,"KAHULUI, HI",United States,,,,,Non-Fatal,Substantial,,N6094S,Aerospatiale,AS350BA,No,1.0,Turbo Shaft,,NSCH,Unknown,(dba: Sunshine Helicopters Inc.),0.0,0.0,0.0,5.0,VMC,Approach,Probable Cause,09-05-2001,Aerospatiale AS350BA
20001212X19411,Accident,ANC99LA124,1999-08-25,"ILIAMNA, AK",United States,,,,,Non-Fatal,Substantial,,N930TG,De Havilland,DHC-2,No,1.0,Reciprocating,,NSCH,Unknown,"(dba: Iliaska Lodge,inc.)",0.0,0.0,0.0,5.0,VMC,Takeoff,Probable Cause,30-11-2000,De Havilland DHC-2
20001212X19673,Accident,ANC99LA147,1999-09-19,"PILOT POINT, AK",United States,,,,,Non-Fatal,Substantial,,N60859,Cessna,185F,No,1.0,Reciprocating,,NSCH,Unknown,C-air,0.0,0.0,0.0,2.0,VMC,Takeoff,Probable Cause,09-05-2001,Cessna 185F
20001212X19705,Incident,CHI99IA351,1999-09-24,"CHICAGO, IL",United States,,,MDW,CHICAGO MIDWAY,Incident,Minor,,N6362X,Cessna,402B,No,2.0,Unknown,,NSCH,Unknown,Sparta Aviation Service Inc (dba: Rapid Air),0.0,0.0,0.0,1.0,VMC,Takeoff,Probable Cause,21-05-2002,Cessna 402B
20001212X20029,Accident,NYC00LA005,1999-10-05,"NEWARK, NJ",United States,,,EWR,NEWARK INTERNATIONAL,Non-Fatal,Substantial,,N606FE,Mcdonnell Douglas,MD-11F,No,3.0,Turbo Fan,,NSCH,Unknown,Fedex,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,17-07-2001,Mcdonnell Douglas MD-11F
20001212X20030,Accident,NYC00LA007,1999-10-06,"PHILADELPHIA, PA",United States,,,,,Non-Fatal,Substantial,,N818EX,Boeing - Canada (de Havilland),DHC-8-102,No,2.0,Turbo Prop,,SCHD,Unknown,Allegheny Airlines Inc.,0.0,0.0,0.0,15.0,VMC,Cruise,Probable Cause,10-08-2000,Boeing - Canada (de Havilland) DHC-8-102
20001212X19899,Accident,ANC00LA008,1999-10-27,"BETHEL, AK",United States,,,PABE,BETHEL,Non-Fatal,Substantial,,N207SE,Cessna,207,No,1.0,Reciprocating,,SCHD,Unknown,Hageland Aviation Services Inc,0.0,0.0,0.0,2.0,IMC,Cruise,Probable Cause,17-05-2001,Cessna 207
20001212X19900,Accident,ANC00LA009,1999-10-28,"RUSSIAN MISSION, AK",United States,,,RSH,RUSSIAN MISSION,Non-Fatal,Substantial,,N31606,Piper,PA-32-300,No,1.0,Reciprocating,,SCHD,Unknown,(dba: Tanana Air Service),0.0,0.0,0.0,1.0,VMC,Cruise,Probable Cause,17-05-2001,Piper PA-32-300
20001212X20121,Accident,LAX00LA035,1999-11-12,"VAN NUYS, CA",United States,,,VNY,VAN NUYS,Non-Fatal,Substantial,,N1195L,American General Aircraft,AG5B,No,1.0,Reciprocating,,NSCH,Unknown,D&s Aviation,0.0,0.0,0.0,3.0,VMC,Approach,Probable Cause,16-08-2001,American General Aircraft AG5B
20001212X20181,Accident,SEA00LA025,1999-11-27,"BOISE, ID",United States,,,BOI,BOISE AIR TERMINAL,Non-Fatal,Substantial,,N216SA,Dassault,DA-20,No,2.0,Turbo Fan,,NSCH,Unknown,"Smith Air, Inc.",0.0,0.0,0.0,2.0,VMC,Approach,Probable Cause,17-05-2001,Dassault DA-20
20001212X20186,Accident,ANC00LA017,1999-12-06,"BETHEL, AK",United States,,,BET,BETHEL,Non-Fatal,Substantial,,N5187B,Cessna,208B,No,1.0,Turbo Prop,,SCHD,Unknown,"(dba: Arctic Circle Air Service, Inc)",0.0,0.0,0.0,2.0,VMC,Takeoff,Probable Cause,17-05-2001,Cessna 208B
20001212X20259,Accident,LAX00LA043,1999-12-10,"SCOTTSDALE, AZ",United States,,,,,Non-Fatal,Substantial,,N27181,Piper,PA-31-350,No,2.0,Reciprocating,,NSCH,Unknown,Union Flights Inc (dba: Union Flights),0.0,0.0,0.0,1.0,VMC,Descent,Probable Cause,16-05-2001,Piper PA-31-350
